Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2576","Palmkernel Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2576","Palmkernel Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2576","Palmkernel Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2576","Palmkernel Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2576","Palmkernel Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2576","Palmkernel Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2576","Palmkernel Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2576","Palmkernel Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2576","Palmkernel Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2576","Palmkernel Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2576","Palmkernel Oil","2010","2010","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2576","Palmkernel Oil","2011","2011","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2576","Palmkernel Oil","2012","2012","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2576","Palmkernel Oil","2013","2013","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2576","Palmkernel Oil","2014","2014","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2576","Palmkernel Oil","2015","2015","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2576","Palmkernel Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2576","Palmkernel Oil","2017","2017","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2576","Palmkernel Oil","2018","2018","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2576","Palmkernel Oil","2019","2019","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2576","Palmkernel Oil","2020","2020","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2576","Palmkernel Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2576","Palmkernel Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2576","Palmkernel Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2576","Palmkernel Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2576","Palmkernel Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2576","Palmkernel Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2576","Palmkernel Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2576","Palmkernel Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2576","Palmkernel Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2576","Palmkernel Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2576","Palmkernel Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2576","Palmkernel Oil","2010","2010","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2576","Palmkernel Oil","2011","2011","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2576","Palmkernel Oil","2012","2012","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2576","Palmkernel Oil","2013","2013","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2576","Palmkernel Oil","2014","2014","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2576","Palmkernel Oil","2015","2015","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2576","Palmkernel Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2576","Palmkernel Oil","2017","2017","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2576","Palmkernel Oil","2018","2018","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2576","Palmkernel Oil","2019","2019","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2576","Palmkernel Oil","2020","2020","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2576","Palmkernel Oil","2010","2010","million Kcal","78484","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2576","Palmkernel Oil","2011","2011","million Kcal","10679","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2576","Palmkernel Oil","2012","2012","million Kcal","11147","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2576","Palmkernel Oil","2013","2013","million Kcal","68995","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2576","Palmkernel Oil","2014","2014","million Kcal","17254","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2576","Palmkernel Oil","2015","2015","million Kcal","8836","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2576","Palmkernel Oil","2016","2016","million Kcal","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2576","Palmkernel Oil","2017","2017","million Kcal","36694","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2576","Palmkernel Oil","2018","2018","million Kcal","38834","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2576","Palmkernel Oil","2019","2019","million Kcal","108378.32","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2576","Palmkernel Oil","2020","2020","million Kcal","119733.09","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2576","Palmkernel Oil","2010","2010","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2576","Palmkernel Oil","2011","2011","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2576","Palmkernel Oil","2012","2012","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2576","Palmkernel Oil","2013","2013","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2576","Palmkernel Oil","2014","2014","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2576","Palmkernel Oil","2015","2015","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2576","Palmkernel Oil","2016","2016","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2576","Palmkernel Oil","2017","2017","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2576","Palmkernel Oil","2018","2018","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2576","Palmkernel Oil","2019","2019","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2576","Palmkernel Oil","2020","2020","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2576","Palmkernel Oil","2010","2010","g","8878","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2576","Palmkernel Oil","2011","2011","g","1208","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2576","Palmkernel Oil","2012","2012","g","1261","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2576","Palmkernel Oil","2013","2013","g","7805","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2576","Palmkernel Oil","2014","2014","g","1952","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2576","Palmkernel Oil","2015","2015","g","1000","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2576","Palmkernel Oil","2016","2016","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2576","Palmkernel Oil","2017","2017","g","4151","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2576","Palmkernel Oil","2018","2018","g","4393","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2576","Palmkernel Oil","2019","2019","g","12259.99","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2576","Palmkernel Oil","2020","2020","g","13544.47","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2577","Palm Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2577","Palm Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2577","Palm Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2577","Palm Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2577","Palm Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2577","Palm Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2577","Palm Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2577","Palm Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2577","Palm Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2577","Palm Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2577","Palm Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2577","Palm Oil","2010","2010","1000 t","537","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2577","Palm Oil","2011","2011","1000 t","166","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2577","Palm Oil","2012","2012","1000 t","197","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2577","Palm Oil","2013","2013","1000 t","594","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2577","Palm Oil","2014","2014","1000 t","274","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2577","Palm Oil","2015","2015","1000 t","321","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2577","Palm Oil","2016","2016","1000 t","321","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2577","Palm Oil","2017","2017","1000 t","768","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2577","Palm Oil","2018","2018","1000 t","764","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2577","Palm Oil","2019","2019","1000 t","916","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2577","Palm Oil","2020","2020","1000 t","1143","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2577","Palm Oil","2010","2010","1000 t","70","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2577","Palm Oil","2011","2011","1000 t","10","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2577","Palm Oil","2012","2012","1000 t","10","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2577","Palm Oil","2013","2013","1000 t","48","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2577","Palm Oil","2014","2014","1000 t","44","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2577","Palm Oil","2015","2015","1000 t","38","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2577","Palm Oil","2016","2016","1000 t","62","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2577","Palm Oil","2017","2017","1000 t","62","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2577","Palm Oil","2018","2018","1000 t","94","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2577","Palm Oil","2019","2019","1000 t","138","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2577","Palm Oil","2020","2020","1000 t","155","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2577","Palm Oil","2010","2010","1000 t","504","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2577","Palm Oil","2011","2011","1000 t","172","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2577","Palm Oil","2012","2012","1000 t","200","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2577","Palm Oil","2013","2013","1000 t","556","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2577","Palm Oil","2014","2014","1000 t","215","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2577","Palm Oil","2015","2015","1000 t","271","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2577","Palm Oil","2016","2016","1000 t","234","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2577","Palm Oil","2017","2017","1000 t","766","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2577","Palm Oil","2018","2018","1000 t","688","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2577","Palm Oil","2019","2019","1000 t","795","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","F2577","Palm Oil","2020","2020","1000 t","849","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2577","Palm Oil","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2577","Palm Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2577","Palm Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2577","Palm Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2577","Palm Oil","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2577","Palm Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2577","Palm Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2577","Palm Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2577","Palm Oil","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2577","Palm Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5170","Residuals","F2577","Palm Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2577","Palm Oil","2010","2010","1000 t","115","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2577","Palm Oil","2011","2011","1000 t","42","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2577","Palm Oil","2012","2012","1000 t","44","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2577","Palm Oil","2013","2013","1000 t","102","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2577","Palm Oil","2014","2014","1000 t","48","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2577","Palm Oil","2015","2015","1000 t","53","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2577","Palm Oil","2016","2016","1000 t","54","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2577","Palm Oil","2017","2017","1000 t","90","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2577","Palm Oil","2018","2018","1000 t","80","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2577","Palm Oil","2019","2019","1000 t","93","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5142","Food","F2577","Palm Oil","2020","2020","1000 t","122","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2577","Palm Oil","2010","2010","million Kcal","1051798","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2577","Palm Oil","2011","2011","million Kcal","373800","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2577","Palm Oil","2012","2012","million Kcal","412920","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2577","Palm Oil","2013","2013","million Kcal","962873","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2577","Palm Oil","2014","2014","million Kcal","449052","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2577","Palm Oil","2015","2015","million Kcal","497582","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2577","Palm Oil","2016","2016","million Kcal","497215","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2577","Palm Oil","2017","2017","million Kcal","858090","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2577","Palm Oil","2018","2018","million Kcal","778946","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2577","Palm Oil","2019","2019","million Kcal","913249.03","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","F2577","Palm Oil","2020","2020","million Kcal","1179535.57","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2577","Palm Oil","2010","2010","g","29","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2577","Palm Oil","2011","2011","g","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2577","Palm Oil","2012","2012","g","19","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2577","Palm Oil","2013","2013","g","51","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2577","Palm Oil","2014","2014","g","21","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2577","Palm Oil","2015","2015","g","22","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2577","Palm Oil","2016","2016","g","19","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2577","Palm Oil","2017","2017","g","51","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2577","Palm Oil","2018","2018","g","59","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2577","Palm Oil","2019","2019","g","76.78","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","671","Protein supply quantity (g)","F2577","Palm Oil","2020","2020","g","84.64","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2577","Palm Oil","2010","2010","g","118960","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2577","Palm Oil","2011","2011","g","42285","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2577","Palm Oil","2012","2012","g","46696","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2577","Palm Oil","2013","2013","g","108884","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2577","Palm Oil","2014","2014","g","50782","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2577","Palm Oil","2015","2015","g","56271","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2577","Palm Oil","2016","2016","g","56232","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2577","Palm Oil","2017","2017","g","97031","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2577","Palm Oil","2018","2018","g","88072","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2577","Palm Oil","2019","2019","g","103251.39","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","681","Fat supply quantity (g)","F2577","Palm Oil","2020","2020","g","133368.43","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2578","Coconut Oil","2010","2010","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2578","Coconut Oil","2011","2011","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2578","Coconut Oil","2012","2012","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2578","Coconut Oil","2013","2013","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2578","Coconut Oil","2014","2014","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2578","Coconut Oil","2015","2015","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2578","Coconut Oil","2016","2016","1000 t","6","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2578","Coconut Oil","2017","2017","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2578","Coconut Oil","2018","2018","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2578","Coconut Oil","2019","2019","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5511","Production","F2578","Coconut Oil","2020","2020","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2578","Coconut Oil","2010","2010","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2578","Coconut Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2578","Coconut Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2578","Coconut Oil","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2578","Coconut Oil","2014","2014","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2578","Coconut Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2578","Coconut Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2578","Coconut Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2578","Coconut Oil","2018","2018","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2578","Coconut Oil","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","F2578","Coconut Oil","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2578","Coconut Oil","2010","2010","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2578","Coconut Oil","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2578","Coconut Oil","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2578","Coconut Oil","2013","2013","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2578","Coconut Oil","2014","2014","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2578","Coconut Oil","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2578","Coconut Oil","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2578","Coconut Oil","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5911","Export Quantity","F2578","Coconut Oil","2018","2018","1000 t","0","I","Imputed value"
